"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 11, 2019","4.220","4.230","4.240","4.200","1.83M","-0.47%"
"Mar 08, 2019","4.240","4.240","4.290","4.200","1.18M","-0.24%"
"Mar 07, 2019","4.250","4.260","4.270","4.240","1.18M","1.67%"
"Mar 06, 2019","4.180","4.300","4.320","4.180","224.50K","-2.79%"
"Mar 05, 2019","4.300","4.300","4.300","4.280","189.10K","0.00%"
"Mar 04, 2019","4.300","4.320","4.350","4.280","304.30K","1.18%"
"Mar 01, 2019","4.250","4.240","4.300","4.220","2.11M","0.00%"
"Feb 28, 2019","4.250","4.300","4.330","4.250","986.70K","-1.16%"
"Feb 27, 2019","4.300","4.330","4.350","4.280","498.80K","0.00%"
"Feb 26, 2019","4.300","4.330","4.340","4.300","812.80K","-0.69%"
"Feb 25, 2019","4.330","4.290","4.360","4.290","484.10K","1.17%"
"Feb 22, 2019","4.280","4.280","4.300","4.260","215.40K","-0.47%"
"Feb 21, 2019","4.300","4.250","4.300","4.220","234.30K","1.90%"
"Feb 20, 2019","4.220","4.230","4.260","4.200","231.20K","0.00%"
"Feb 19, 2019","4.220","4.240","4.270","4.200","823.90K","-0.24%"
"Feb 18, 2019","4.230","4.190","4.300","4.190","1.64M","1.20%"
"Feb 15, 2019","4.180","4.120","4.180","4.100","908.50K","1.46%"
"Feb 14, 2019","4.120","4.060","4.130","4.020","1.15M","1.48%"
"Feb 13, 2019","4.060","4.020","4.090","4.020","1.10M","1.00%"
"Feb 12, 2019","4.020","4.030","4.060","4.010","777.60K","-0.25%"
"Feb 11, 2019","4.030","3.960","4.050","3.920","753.00K","2.03%"
"Feb 08, 2019","3.950","3.900","3.960","3.870","1.16M","2.86%"
"Feb 07, 2019","3.840","3.780","3.860","3.780","91.00K","1.86%"
"Feb 04, 2019","3.770","3.760","3.790","3.750","54.70K","0.53%"
"Jan 31, 2019","3.750","3.760","3.800","3.750","294.90K","0.00%"
"Jan 30, 2019","3.750","3.870","3.870","3.750","128.50K","-2.34%"
"Jan 29, 2019","3.840","3.890","3.890","3.840","116.80K","-0.78%"
"Jan 28, 2019","3.870","3.900","3.910","3.850","945.50K","0.00%"
"Jan 25, 2019","3.870","3.800","3.900","3.800","823.40K","2.38%"
"Jan 24, 2019","3.780","3.770","3.800","3.770","396.40K","0.00%"
"Jan 23, 2019","3.780","3.790","3.790","3.760","53.70K","0.00%"
"Jan 22, 2019","3.780","3.770","3.780","3.750","46.30K","0.27%"
"Jan 18, 2019","3.770","3.790","3.790","3.750","619.20K","0.53%"
"Jan 17, 2019","3.750","3.690","3.780","3.690","294.10K","1.63%"
"Jan 16, 2019","3.690","3.640","3.690","3.630","100.80K","1.10%"
"Jan 15, 2019","3.650","3.640","3.650","3.630","142.70K","0.27%"
"Jan 14, 2019","3.640","3.620","3.650","3.620","125.50K","0.00%"
"Jan 11, 2019","3.640","3.640","3.640","3.620","142.30K","0.55%"
"Jan 10, 2019","3.620","3.620","3.650","3.620","424.00K","0.00%"
"Jan 09, 2019","3.620","3.600","3.620","3.580","150.80K","2.55%"
"Jan 08, 2019","3.530","3.580","3.600","3.530","409.30K","0.28%"
"Jan 07, 2019","3.520","3.530","3.530","3.500","93.00K","0.86%"
"Jan 04, 2019","3.490","3.550","3.550","3.480","66.80K","-0.29%"
"Jan 03, 2019","3.500","3.480","3.510","3.480","80.40K","0.57%"
"Jan 02, 2019","3.480","3.570","3.570","3.460","130.60K","-2.25%"
