"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 04, 2019","0.130","0.120","0.130","0.120","2.69M","4.00%"
"Mar 01, 2019","0.125","0.115","0.130","0.115","3.52M","8.70%"
"Feb 28, 2019","0.115","0.125","0.130","0.115","6.02M","-11.54%"
"Feb 27, 2019","0.130","0.125","0.135","0.120","2.81M","0.00%"
"Feb 26, 2019","0.130","0.140","0.145","0.125","4.22M","-7.14%"
"Feb 25, 2019","0.140","0.140","0.145","0.130","3.30M","0.00%"
"Feb 22, 2019","0.140","0.120","0.140","0.115","13.75M","16.67%"
"Feb 21, 2019","0.120","0.120","0.120","0.115","612.00K","4.35%"
"Feb 20, 2019","0.115","0.120","0.120","0.115","126.90K","0.00%"
"Feb 19, 2019","0.115","0.120","0.125","0.115","486.20K","-4.17%"
"Feb 18, 2019","0.120","0.120","0.125","0.120","525.00K","4.35%"
"Feb 15, 2019","0.115","0.120","0.120","0.115","1.18M","-4.17%"
"Feb 14, 2019","0.120","0.115","0.125","0.115","1.26M","4.35%"
"Feb 13, 2019","0.115","0.115","0.115","0.115","155.00K","0.00%"
"Feb 12, 2019","0.115","0.115","0.120","0.115","974.80K","0.00%"
"Feb 11, 2019","0.115","0.110","0.115","0.110","782.70K","4.55%"
"Feb 08, 2019","0.110","0.110","0.110","0.110","488.00K","0.00%"
"Feb 07, 2019","0.110","0.110","0.110","0.110","304.60K","0.00%"
"Feb 04, 2019","0.110","0.115","0.115","0.110","1.43M","-4.35%"
"Jan 31, 2019","0.115","0.115","0.120","0.115","242.80K","0.00%"
"Jan 30, 2019","0.115","0.115","0.115","0.115","220.00K","0.00%"
"Jan 29, 2019","0.115","0.115","0.120","0.115","421.00K","4.55%"
"Jan 28, 2019","0.110","0.120","0.120","0.110","907.10K","-4.35%"
"Jan 25, 2019","0.115","0.115","0.120","0.115","243.10K","0.00%"
"Jan 24, 2019","0.115","0.120","0.125","0.115","1.80M","-4.17%"
"Jan 23, 2019","0.120","0.120","0.120","0.115","368.10K","0.00%"
"Jan 22, 2019","0.120","0.120","0.130","0.120","3.03M","0.00%"
"Jan 18, 2019","0.120","0.120","0.120","0.115","1.67M","4.35%"
"Jan 17, 2019","0.115","0.115","0.120","0.110","675.50K","0.00%"
"Jan 16, 2019","0.115","0.115","0.115","0.110","52.30K","0.00%"
"Jan 15, 2019","0.115","0.110","0.115","0.105","155.20K","9.52%"
"Jan 14, 2019","0.105","0.125","0.125","0.105","2.18M","-16.00%"
"Jan 11, 2019","0.125","0.120","0.125","0.115","1.33M","4.17%"
"Jan 10, 2019","0.120","0.120","0.125","0.120","342.20K","0.00%"
"Jan 09, 2019","0.120","0.115","0.125","0.115","870.40K","4.35%"
"Jan 08, 2019","0.115","0.115","0.115","0.115","247.00K","0.00%"
"Jan 07, 2019","0.115","0.120","0.120","0.115","1.51M","0.00%"
"Jan 04, 2019","0.115","0.105","0.115","0.105","1.34M","4.55%"
"Jan 03, 2019","0.110","0.100","0.115","0.100","1.30M","10.00%"
"Jan 02, 2019","0.100","0.105","0.105","0.100","560.00K","0.00%"
