"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 22, 2019","6.100","6.000","6.100","6.000","3.00K","1.67%"
"Feb 21, 2019","6.000","6.000","6.100","5.900","15.00K","0.00%"
"Feb 20, 2019","6.000","6.000","6.000","5.900","10.60K","0.33%"
"Feb 19, 2019","5.980","5.860","5.990","5.860","2.50K","-0.17%"
"Feb 18, 2019","5.990","5.750","6.000","5.750","4.80K","4.17%"
"Feb 15, 2019","5.750","5.750","5.750","5.750","0.10K","0.00%"
"Feb 14, 2019","5.750","5.700","5.800","5.700","19.20K","0.00%"
"Feb 13, 2019","5.750","5.750","5.780","5.750","8.80K","0.00%"
"Feb 12, 2019","5.750","5.800","5.800","5.750","40.20K","-0.86%"
"Feb 11, 2019","5.800","5.800","5.800","5.800","0.80K","0.00%"
"Feb 08, 2019","5.800","5.800","5.800","5.800","12.70K","0.00%"
"Feb 07, 2019","5.800","5.800","5.850","5.800","3.50K","0.17%"
"Feb 04, 2019","5.790","5.890","5.890","5.760","4.50K","-1.03%"
"Jan 31, 2019","5.850","5.990","5.990","5.850","6.50K","0.00%"
"Jan 30, 2019","5.850","5.850","5.850","5.850","1.00K","0.86%"
"Jan 29, 2019","5.800","5.800","5.820","5.800","8.20K","-0.17%"
"Jan 28, 2019","5.810","5.800","5.830","5.800","10.90K","0.17%"
"Jan 25, 2019","5.800","5.800","5.800","5.710","5.80K","0.00%"
"Jan 24, 2019","5.800","5.760","5.800","5.760","1.20K","1.40%"
"Jan 23, 2019","5.720","5.800","5.810","5.720","15.10K","-1.38%"
"Jan 22, 2019","5.800","5.800","5.850","5.800","2.80K","0.00%"
"Jan 18, 2019","5.800","6.000","6.000","5.750","20.10K","-1.69%"
"Jan 17, 2019","5.900","5.900","5.900","5.900","1.80K","1.37%"
"Jan 16, 2019","5.820","5.860","5.860","5.820","1.10K","1.75%"
"Jan 15, 2019","5.720","5.710","5.800","5.610","47.10K","2.14%"
"Jan 14, 2019","5.600","6.150","6.150","5.600","105.30K","-3.28%"
"Jan 11, 2019","5.790","5.850","5.850","5.790","46.10K","-0.17%"
"Jan 09, 2019","5.800","6.000","6.050","5.800","47.20K","-1.69%"
"Jan 08, 2019","5.900","5.860","5.900","5.860","1.20K","0.34%"
"Jan 07, 2019","5.880","5.900","5.900","5.850","8.00K","0.51%"
"Jan 04, 2019","5.850","5.800","6.000","5.800","4.00K","0.86%"
"Jan 03, 2019","5.800","6.000","6.000","5.800","24.80K","-0.85%"
"Jan 02, 2019","5.850","6.010","6.010","5.850","13.00K","-2.50%"
