"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 29, 2019","0.230","0.235","0.235","0.230","5.01M","-4.17%"
"Jan 28, 2019","0.240","0.245","0.250","0.235","6.80M","0.00%"
"Jan 25, 2019","0.240","0.240","0.240","0.235","1.30M","2.13%"
"Jan 24, 2019","0.235","0.240","0.245","0.235","712.70K","-4.08%"
"Jan 23, 2019","0.245","0.260","0.270","0.240","28.30M","-7.55%"
"Jan 22, 2019","0.265","0.235","0.270","0.235","34.98M","17.78%"
"Jan 18, 2019","0.225","0.200","0.230","0.200","4.83M","15.38%"
"Jan 17, 2019","0.195","0.200","0.200","0.195","100.00K","0.00%"
"Jan 16, 2019","0.195","0.200","0.200","0.195","162.00K","0.00%"
"Jan 15, 2019","0.195","0.200","0.200","0.195","200.00K","0.00%"
"Jan 14, 2019","0.195","0.200","0.200","0.190","483.30K","-4.88%"
"Jan 11, 2019","0.205","0.200","0.205","0.200","546.00K","5.13%"
"Jan 10, 2019","0.195","0.200","0.200","0.195","185.00K","-2.50%"
"Jan 09, 2019","0.200","0.200","0.200","0.200","182.00K","0.00%"
"Jan 08, 2019","0.200","0.205","0.205","0.200","615.80K","-9.09%"
"Jan 07, 2019","0.220","0.200","0.225","0.200","942.30K","10.00%"
"Jan 04, 2019","0.200","0.200","0.200","0.200","57.20K","0.00%"
"Jan 03, 2019","0.200","0.200","0.200","0.200","206.50K","0.00%"
"Jan 02, 2019","0.200","0.200","0.200","0.200","84.00K","0.00%"
