"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 26, 2019","16.80","17.00","17.00","16.72","80.30K","-0.47%"
"Feb 25, 2019","16.88","17.16","17.16","16.76","71.20K","-0.71%"
"Feb 22, 2019","17.00","17.00","17.14","16.72","156.20K","0.35%"
"Feb 21, 2019","16.94","17.30","17.30","16.82","231.90K","-0.35%"
"Feb 20, 2019","17.00","16.90","17.24","16.86","146.80K","1.43%"
"Feb 19, 2019","16.76","16.62","17.26","16.62","96.30K","-2.22%"
"Feb 18, 2019","17.14","16.58","17.16","16.50","368.90K","3.88%"
"Feb 15, 2019","16.50","16.60","16.64","16.30","293.10K","-0.60%"
"Feb 14, 2019","16.60","16.60","16.60","16.54","70.20K","0.00%"
"Feb 13, 2019","16.60","16.42","16.68","16.42","175.20K","0.00%"
"Feb 12, 2019","16.60","16.60","16.76","16.50","96.40K","0.61%"
"Feb 11, 2019","16.50","16.20","16.70","16.12","192.10K","1.85%"
"Feb 08, 2019","16.20","16.18","16.20","16.08","24.10K","0.00%"
"Feb 07, 2019","16.20","16.00","16.20","16.00","38.90K","1.12%"
"Feb 04, 2019","16.02","15.90","16.02","15.90","31.40K","0.38%"
"Jan 31, 2019","15.96","15.78","15.96","15.78","197.80K","1.27%"
"Jan 30, 2019","15.76","15.90","15.92","15.76","10.50K","-0.88%"
"Jan 29, 2019","15.90","15.88","15.98","15.88","83.80K","-0.13%"
"Jan 28, 2019","15.92","15.74","15.98","15.74","21.70K","-0.38%"
"Jan 25, 2019","15.98","15.90","16.04","15.90","214.10K","0.00%"
"Jan 24, 2019","15.98","15.66","16.08","15.66","251.00K","0.50%"
"Jan 23, 2019","15.90","15.90","16.00","15.80","26.40K","-1.12%"
"Jan 22, 2019","16.08","15.72","16.10","15.72","31.00K","0.63%"
"Jan 18, 2019","15.98","15.82","15.98","15.78","91.60K","1.27%"
"Jan 17, 2019","15.78","15.60","15.82","15.52","167.80K","1.68%"
"Jan 16, 2019","15.52","15.56","15.90","15.52","191.20K","0.13%"
"Jan 15, 2019","15.50","15.50","15.58","15.48","50.70K","0.00%"
"Jan 14, 2019","15.50","15.64","15.68","15.44","251.60K","0.00%"
"Jan 11, 2019","15.50","15.34","15.70","15.32","78.30K","0.78%"
"Jan 10, 2019","15.38","15.32","15.38","15.30","37.50K","0.52%"
"Jan 09, 2019","15.30","15.12","15.38","15.12","397.10K","-0.13%"
"Jan 08, 2019","15.32","15.36","15.36","15.30","17.30K","-0.13%"
"Jan 07, 2019","15.34","15.02","15.38","15.02","220.00K","0.52%"
"Jan 04, 2019","15.26","15.26","15.28","15.26","8.30K","0.00%"
"Jan 03, 2019","15.26","15.38","15.40","15.26","36.40K","-0.13%"
"Jan 02, 2019","15.28","15.40","15.40","15.24","18.20K","-0.13%"
