"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 04, 2019","0.120","0.120","0.120","0.120","30.00K","0.00%"
"Jan 31, 2019","0.120","0.120","0.120","0.120","363.00K","0.00%"
"Jan 30, 2019","0.120","0.120","0.120","0.120","264.10K","0.00%"
"Jan 29, 2019","0.120","0.120","0.120","0.120","173.00K","0.00%"
"Jan 28, 2019","0.120","0.120","0.120","0.120","250.00K","-4.00%"
"Jan 25, 2019","0.125","0.125","0.125","0.125","10.00K","4.17%"
"Jan 24, 2019","0.120","0.120","0.120","0.120","30.00K","0.00%"
"Jan 23, 2019","0.120","0.120","0.120","0.120","155.00K","0.00%"
"Jan 22, 2019","0.120","0.125","0.125","0.120","474.00K","-4.00%"
"Jan 18, 2019","0.125","0.125","0.125","0.120","511.00K","4.17%"
"Jan 17, 2019","0.120","0.120","0.120","0.115","360.00K","0.00%"
"Jan 16, 2019","0.120","0.120","0.120","0.120","530.00K","0.00%"
"Jan 14, 2019","0.120","0.120","0.120","0.120","160.00K","0.00%"
"Jan 11, 2019","0.120","0.125","0.125","0.120","300.00K","0.00%"
"Jan 10, 2019","0.120","0.120","0.120","0.120","204.00K","0.00%"
"Jan 09, 2019","0.120","0.120","0.120","0.120","160.00K","0.00%"
"Jan 08, 2019","0.120","0.120","0.120","0.120","267.00K","0.00%"
"Jan 07, 2019","0.120","0.120","0.120","0.120","349.00K","-4.00%"
"Jan 04, 2019","0.125","0.120","0.125","0.120","142.20K","0.00%"
"Jan 03, 2019","0.125","0.115","0.125","0.115","615.10K","4.17%"
"Jan 02, 2019","0.120","0.120","0.120","0.120","320.00K","0.00%"
