"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 01, 2019","1.880","1.860","1.910","1.810","168.40K","-1.05%"
"Feb 28, 2019","1.900","1.940","1.940","1.880","261.00K","-3.06%"
"Feb 27, 2019","1.960","2.000","2.050","1.930","1.28M","3.16%"
"Feb 26, 2019","1.900","1.900","1.940","1.880","133.70K","-1.55%"
"Feb 25, 2019","1.930","1.930","1.930","1.910","54.70K","-0.52%"
"Feb 22, 2019","1.940","1.970","1.970","1.880","342.40K","-1.02%"
"Feb 21, 2019","1.960","1.960","1.960","1.930","108.90K","0.51%"
"Feb 20, 2019","1.950","1.960","1.970","1.930","119.10K","0.00%"
"Feb 19, 2019","1.950","1.920","1.950","1.920","252.60K","1.04%"
"Feb 18, 2019","1.930","1.900","1.950","1.900","155.80K","1.58%"
"Feb 15, 2019","1.900","1.880","1.910","1.880","185.50K","1.06%"
"Feb 14, 2019","1.880","1.860","1.890","1.840","119.30K","1.62%"
"Feb 13, 2019","1.850","1.850","1.870","1.840","40.20K","0.54%"
"Feb 12, 2019","1.840","1.850","1.870","1.840","84.30K","0.55%"
"Feb 11, 2019","1.830","1.810","1.850","1.810","62.10K","0.00%"
"Feb 08, 2019","1.830","1.800","1.840","1.780","204.60K","2.81%"
"Feb 07, 2019","1.780","1.760","1.800","1.760","22.90K","0.00%"
"Feb 04, 2019","1.780","1.770","1.800","1.770","28.20K","1.14%"
"Jan 31, 2019","1.760","1.750","1.780","1.750","22.40K","-0.56%"
"Jan 30, 2019","1.770","1.750","1.770","1.750","45.50K","1.14%"
"Jan 29, 2019","1.750","1.750","1.750","1.750","15.00K","-0.57%"
"Jan 28, 2019","1.760","1.760","1.760","1.730","24.30K","0.00%"
"Jan 25, 2019","1.760","1.760","1.760","1.720","29.00K","-2.22%"
"Jan 22, 2019","1.800","1.810","1.810","1.720","10.60K","0.00%"
"Jan 18, 2019","1.800","1.780","1.810","1.750","75.50K","2.27%"
"Jan 17, 2019","1.760","1.760","1.800","1.730","90.80K","0.00%"
"Jan 16, 2019","1.760","1.640","1.770","1.640","79.30K","7.32%"
"Jan 15, 2019","1.640","1.610","1.710","1.610","21.80K","1.23%"
"Jan 14, 2019","1.620","1.720","1.770","1.620","65.90K","-5.81%"
"Jan 11, 2019","1.720","1.640","1.730","1.620","178.20K","8.18%"
"Jan 10, 2019","1.590","1.570","1.610","1.560","28.70K","0.63%"
"Jan 09, 2019","1.580","1.580","1.580","1.570","43.70K","-0.63%"
"Jan 08, 2019","1.590","1.580","1.590","1.570","29.60K","0.63%"
"Jan 07, 2019","1.580","1.620","1.620","1.570","25.10K","0.64%"
"Jan 04, 2019","1.570","1.590","1.630","1.570","118.60K","-1.26%"
"Jan 03, 2019","1.590","1.590","1.610","1.580","23.00K","0.00%"
"Jan 02, 2019","1.590","1.600","1.600","1.590","12.00K","-1.24%"
